GEOID,NAME,pop,asian,chinese,ch_pct,NEAR_DIST,LOCALE,STATEFP,LOC_NAME,taiwan,cmb_asian,cmb_chns,Shape_Length,Shape_Area
33009961001,Census Tract 9610.01; Grafton County; New Hampshire,2924,133,13,0,3.4,41,33,Fringe Rural,0,183,26,0.250473434911747,0.001847176395923
33009960700,Census Tract 9607; Grafton County; New Hampshire,3292,36,13,0,13.3,43,33,Remote Rural,0,38,15,1.046460233569524,0.037705614550449
33011200500,Census Tract 2005; Hillsborough County; New Hampshire,3413,13,13,0,3.2,22,33,Midsize Suburban,0,91,28,0.236090315477532,0.001682323502931
33011021500,Census Tract 215; Hillsborough County; New Hampshire,4684,19,13,0,6.1,42,33,Distant Rural,0,32,13,0.759119477971826,0.020942743449084
34031182302,Census Tract 1823.02; Passaic County; New Jersey,6118,13,13,0,0.4,21,34,Large Suburban,0,13,13,0.029363815189109,0.000046926978029
34013014200,Census Tract 142; Essex County; New Jersey,4384,452,13,0,0.4,21,34,Large Suburban,0,599,25,0.039579977374913,0.000095830906820
34027046000,Census Tract 460; Morris County; New Jersey,3543,14,13,0,0.4,21,34,Large Suburban,0,25,13,0.090693490114526,0.000259469543968
34017015004,Census Tract 150.04; Hudson County; New Jersey,4016,167,13,0,0.1,21,34,Large Suburban,0,189,35,0.016303653436659,0.000015951905508
34031163502,Census Tract 1635.02; Passaic County; New Jersey,4569,128,13,0,2.4,21,34,Large Suburban,0,238,30,0.121854953013487,0.000540379886580
34021003006,Census Tract 30.06; Mercer County; New Jersey,4712,50,13,0,1.3,21,34,Large Suburban,0,58,16,0.106983247563013,0.000528929747209
34013016700,Census Tract 167; Essex County; New Jersey,2666,178,13,0,0.4,21,34,Large Suburban,0,211,20,0.031295928334978,0.000054599549966
34039037300,Census Tract 373; Union County; New Jersey,4570,109,13,0,0.7,21,34,Large Suburban,0,127,21,0.077262211170089,0.000298805248056
34031256801,Census Tract 2568.01; Passaic County; New Jersey,4614,44,13,0,3.5,41,34,Fringe Rural,0,120,41,0.220947461137073,0.001819125249935
34027042500,Census Tract 425; Morris County; New Jersey,3423,238,13,0,0.8,21,34,Large Suburban,0,277,35,0.089288367944840,0.000320322830038
34025810401,Census Tract 8104.01; Monmouth County; New Jersey,4389,52,13,0,1.0,21,34,Large Suburban,0,52,13,0.170267282851413,0.001225853010378
34027040500,Census Tract 405; Morris County; New Jersey,3641,284,13,0,0.1,21,34,Large Suburban,0,309,38,0.063208874497478,0.000174606324366
34031264102,Census Tract 2641.02; Passaic County; New Jersey,7089,469,13,0,1.0,21,34,Large Suburban,14,536,13,0.155023784706675,0.000696072562973
34029713500,Census Tract 7135; Ocean County; New Jersey,2773,83,13,0,0.7,21,34,Large Suburban,0,92,13,0.096323415122277,0.000409937974975
34007607505,Census Tract 6075.05; Camden County; New Jersey,4126,671,13,0,1.3,21,34,Large Suburban,27,684,13,0.142528275506361,0.000679700387189
34007607200,Census Tract 6072; Camden County; New Jersey,4375,135,13,0,0.4,21,34,Large Suburban,10,178,13,0.086532246468359,0.000311334316291
34037374900,Census Tract 3749; Sussex County; New Jersey,4469,169,13,0,0.6,21,34,Large Suburban,13,214,48,0.074158491603305,0.000212079709228
34029735106,Census Tract 7351.06; Ocean County; New Jersey,2798,27,13,0,2.3,41,34,Fringe Rural,0,27,13,0.270551811205706,0.002180427352329
35005000600,Census Tract 6; Chaves County; New Mexico,4941,13,13,0,2.7,41,35,Fringe Rural,0,13,13,0.205935465447289,0.001955937300419
35001000204,Census Tract 2.04; Bernalillo County; New Mexico,3120,20,13,0,0.5,11,35,Large City,0,71,13,0.050208286247204,0.000134160714258
35001002700,Census Tract 27; Bernalillo County; New Mexico,4498,13,13,0,0.7,11,35,Large City,0,13,13,0.080177668790196,0.000294905575227
36005044200,Census Tract 442; Bronx County; New York,4055,13,13,0,0.3,11,36,Large City,0,107,13,0.024100186487087,0.000025865994271
36047028501,Census Tract 285.01; Kings County; New York,427,59,13,3,0.1,11,36,Large City,0,59,13,0.013990216139096,0.000008876342941
36059520900,Census Tract 5209; Nassau County; New York,4507,13,13,0,0.7,21,36,Large Suburban,0,25,24,0.056153358723792,0.000185874008518
36021000100,Census Tract 1; Columbia County; New York,2341,27,13,1,15.3,42,36,Distant Rural,0,27,13,0.445993066353059,0.010194408649632
36047078802,Census Tract 788.02; Kings County; New York,1870,13,13,1,0.2,11,36,Large City,0,13,13,0.010500892725753,0.000006810957453
36119010300,Census Tract 103; Westchester County; New York,3537,93,13,0,0.6,,,,0,175,13,0.095573221469650,0.000438358854419
36103146403,Census Tract 1464.03; Suffolk County; New York,6868,96,13,0,0.4,21,36,Large Suburban,0,166,13,0.056434648070737,0.000176825004305
36061030700,Census Tract 307; New York County; New York,3906,59,13,0,0.2,11,36,Large City,0,90,13,0.013323597769155,0.000009153365357
36047025700,Census Tract 257; Kings County; New York,3279,65,13,0,0.2,11,36,Large City,0,100,13,0.020451443037932,0.000019256014474
36061017800,Census Tract 178; New York County; New York,4050,285,13,0,0.3,11,36,Large City,0,344,35,0.030946548458787,0.000048550005269
36047080000,Census Tract 800; Kings County; New York,3386,84,13,0,0.3,11,36,Large City,18,84,13,0.018421407760952,0.000018500884534
36047024700,Census Tract 247; Kings County; New York,2499,350,13,1,0.1,11,36,Large City,54,465,39,0.025381516572031,0.000019658245613
36001014502,Census Tract 145.02; Albany County; New York,3408,13,13,0,3.8,41,36,Fringe Rural,0,13,13,0.428991643931574,0.009775510572719
36071014900,Census Tract 149; Orange County; New York,3765,99,13,0,4.1,41,36,Fringe Rural,0,255,144,0.520634519065436,0.013646003307666
36119014809,Census Tract 148.09; Westchester County; New York,6249,190,13,0,1.9,21,36,Large Suburban,0,226,30,0.191986426214734,0.002123967255624
36109001902,Census Tract 19.02; Tompkins County; New York,3284,26,13,0,10.5,41,36,Fringe Rural,0,179,13,0.578916545409295,0.012528866714300
36055014103,Census Tract 141.03; Monroe County; New York,4413,63,13,0,0.7,21,36,Large Suburban,0,93,13,0.099827150096047,0.000480990003679
36081042600,Census Tract 426; Queens County; New York,474,34,13,3,0.5,11,36,Large City,0,44,13,0.031232151115890,0.000056282315780
36005042100,Census Tract 421; Bronx County; New York,5954,486,13,0,0.1,11,36,Large City,0,486,13,0.027831035093220,0.000026222160507
36113070400,Census Tract 704; Warren County; New York,3775,16,13,0,0.8,13,36,Small City,0,98,13,0.087560016956367,0.000242019082974
36039080202,Census Tract 802.02; Greene County; New York,2638,33,13,0,11.7,42,36,Distant Rural,0,33,13,0.554690697440017,0.013963955223523
36065026300,Census Tract 263; Oneida County; New York,3731,34,13,0,0.4,31,36,Fringe Town,0,46,13,0.056245510717863,0.000177537565328
36119008100,Census Tract 81; Westchester County; New York,4870,48,13,0,0.2,21,36,Large Suburban,0,48,13,0.046438674741770,0.000082219427723
36085002700,Census Tract 27; Richmond County; New York,2528,71,13,1,0.2,11,36,Large City,0,71,13,0.020909538338787,0.000026129215442
36055013603,Census Tract 136.03; Monroe County; New York,5175,79,13,0,1.7,21,36,Large Suburban,0,108,13,0.141677157188586,0.000863027519086
36059415202,Census Tract 4152.02; Nassau County; New York,4457,140,13,0,1.8,21,36,Large Suburban,0,159,32,0.081971948552185,0.000263864759522
36119014813,Census Tract 148.13; Westchester County; New York,3797,117,13,0,0.3,21,36,Large Suburban,0,123,13,0.107328942980851,0.000418973764114
36029015900,Census Tract 159; Erie County; New York,4196,13,13,0,0.1,42,36,Distant Rural,0,57,35,0.176058303743136,0.001047243954230
36001014606,Census Tract 146.06; Albany County; New York,3956,207,13,0,3.6,41,36,Fringe Rural,61,269,37,0.256423420754171,0.001954488398357
36111953000,Census Tract 9530; Ulster County; New York,2181,63,13,1,6.8,42,36,Distant Rural,0,111,51,0.470344063146090,0.007852467416600
36005034000,Census Tract 340; Bronx County; New York,5337,170,13,0,0.3,11,36,Large City,0,267,13,0.017479283859215,0.000016906751210
36047033701,Census Tract 337.01; Kings County; New York,2755,17,13,0,0.2,11,36,Large City,0,17,13,0.024088235054639,0.000010514865636
36103190801,Census Tract 1908.01; Suffolk County; New York,2030,148,13,1,1.8,21,36,Large Suburban,0,176,31,0.320130491978839,0.001711034126095
36029007902,Census Tract 79.02; Erie County; New York,6443,188,13,0,1.6,21,36,Large Suburban,23,262,13,0.097961239881743,0.000385191597935
36027190204,Census Tract 1902.04; Dutchess County; New York,5565,192,13,0,1.9,21,36,Large Suburban,0,202,13,0.155173336554006,0.000994797499964
37081016005,Census Tract 160.05; Guilford County; North Carolina,2150,597,13,1,2.5,41,37,Fringe Rural,0,717,13,0.127375937568121,0.000859889518525
37119000402,Census Tract 4.02; Mecklenburg County; North Carolina,2261,102,13,1,1.0,11,37,Large City,0,107,13,0.047937158592052,0.000101226170414
37119006115,Census Tract 61.15; Mecklenburg County; North Carolina,3976,449,13,0,1.1,11,37,Large City,0,480,13,0.054464335771501,0.000201814383973
37051003307,Census Tract 33.07; Cumberland County; North Carolina,3555,173,13,0,1.8,12,37,Midsize City,0,177,13,0.135834079163303,0.000871502538666
37119000800,Census Tract 8; Mecklenburg County; North Carolina,2987,74,13,0,0.5,11,37,Large City,8,74,13,0.049224821185212,0.000133035322025
37067004015,Census Tract 40.15; Forsyth County; North Carolina,5003,97,13,0,3.9,21,37,Large Suburban,0,254,48,0.193245691720077,0.001557289724735
37019020407,Census Tract 204.07; Brunswick County; North Carolina,1804,13,13,1,0.8,31,37,Fringe Town,0,13,13,0.197903006872137,0.001084897240050
37147000701,Census Tract 7.01; Pitt County; North Carolina,3155,43,13,0,0.9,13,37,Small City,0,43,13,0.089433576336884,0.000254176361350
37183052408,Census Tract 524.08; Wake County; North Carolina,3305,424,13,0,1.1,11,37,Large City,0,458,13,0.042549588209326,0.000103133579300
37119005868,Census Tract 58.68; Mecklenburg County; North Carolina,2796,94,13,0,1.1,21,37,Large Suburban,0,94,13,0.096980860927963,0.000293922411202
37127010506,Census Tract 105.06; Nash County; North Carolina,4943,128,13,0,1.3,13,37,Small City,0,156,13,0.101442525083789,0.000556650879786
37183052411,Census Tract 524.11; Wake County; North Carolina,5789,149,13,0,1.6,11,37,Large City,0,181,45,0.072152315101218,0.000273711460486
37183053435,Census Tract 534.35; Wake County; North Carolina,4111,538,13,0,0.9,21,37,Large Suburban,0,607,22,0.085689817442331,0.000301075348254
37119002500,Census Tract 25; Mecklenburg County; North Carolina,2409,64,13,1,0.5,11,37,Large City,0,74,13,0.049000861020461,0.000151962071382
37119005404,Census Tract 54.04; Mecklenburg County; North Carolina,4729,176,13,0,1.6,11,37,Large City,0,176,13,0.105895093293768,0.000536703463296
37119002202,Census Tract 22.02; Mecklenburg County; North Carolina,2925,13,13,0,0.8,11,37,Large City,0,38,28,0.077115338630783,0.000223103295428
37183052813,Census Tract 528.13; Wake County; North Carolina,3599,73,13,0,4.1,41,37,Fringe Rural,0,73,13,0.240972328015147,0.001576321017055
37183052814,Census Tract 528.14; Wake County; North Carolina,4558,90,13,0,1.4,21,37,Large Suburban,0,328,71,0.145420569168353,0.001073203553442
37081016101,Census Tract 161.01; Guilford County; North Carolina,5081,16,13,0,1.1,11,37,Large City,0,39,13,0.134095813661711,0.000707280401940
37037020103,Census Tract 201.03; Chatham County; North Carolina,5653,98,13,0,3.1,31,37,Fringe Town,0,162,13,0.222222020548702,0.002851025311151
37081013700,Census Tract 137; Guilford County; North Carolina,3705,145,13,0,0.9,12,37,Midsize City,0,145,13,0.088563601015488,0.000438560589506
37021002604,Census Tract 26.04; Buncombe County; North Carolina,6671,55,13,0,10.2,41,37,Fringe Rural,0,219,13,0.498685393640618,0.007738279839401
37051003602,Census Tract 36.02; Cumberland County; North Carolina,2131,34,13,1,2.3,41,37,Fringe Rural,0,38,13,0.292153930108773,0.002388569415215
37081014300,Census Tract 143; Guilford County; North Carolina,2504,477,13,1,1.7,12,37,Midsize City,0,493,13,0.104193626561493,0.000478558851708
37093970201,Census Tract 9702.01; Hoke County; North Carolina,4726,13,13,0,13.1,42,37,Distant Rural,0,45,13,0.642426420368358,0.013469598437557
37081010701,Census Tract 107.01; Guilford County; North Carolina,1727,77,13,1,0.9,11,37,Large City,0,98,13,0.050387012751471,0.000128726356410
39103416100,Census Tract 4161; Medina County; Ohio,4671,13,13,0,1.4,21,39,Large Suburban,0,149,13,0.164447785483561,0.001443966914361
39061021304,Census Tract 213.04; Hamilton County; Ohio,4740,53,13,0,1.7,21,39,Large Suburban,0,61,21,0.142141604811266,0.000563473771014
39049006924,Census Tract 69.24; Franklin County; Ohio,3837,521,13,0,0.7,11,39,Large City,0,965,34,0.057151867488653,0.000173261297973
39035183501,Census Tract 1835.01; Cuyahoga County; Ohio,3118,70,13,0,0.4,21,39,Large Suburban,0,101,13,0.065907932032876,0.000163802012080
39035177505,Census Tract 1775.05; Cuyahoga County; Ohio,4170,150,13,0,1.6,21,39,Large Suburban,0,214,13,0.095095314285313,0.000395648290729
39055311500,Census Tract 3115; Geauga County; Ohio,5555,47,13,0,5.5,41,39,Fringe Rural,10,48,13,0.322101000639223,0.005671850303398
39061022301,Census Tract 223.01; Hamilton County; Ohio,5744,111,13,0,0.2,21,39,Large Suburban,0,111,13,0.128258097174519,0.000904027184808
39035199100,Census Tract 1991; Cuyahoga County; Ohio,1891,33,13,1,1.0,11,39,Large City,0,48,16,0.040712452189490,0.000091196077037
39035172202,Census Tract 1722.02; Cuyahoga County; Ohio,4749,96,13,0,1.1,21,39,Large Suburban,0,459,54,0.107846589751481,0.000418113419637
39035175110,Census Tract 1751.10; Cuyahoga County; Ohio,5563,384,13,0,1.5,21,39,Large Suburban,0,384,13,0.103771528745978,0.000598399756650
39061027600,Census Tract 276; Hamilton County; Ohio,2314,76,13,1,0.8,11,39,Large City,0,115,25,0.124670208111068,0.000321371322921
39061008202,Census Tract 82.02; Hamilton County; Ohio,3603,41,13,0,0.4,11,39,Large City,0,41,13,0.059169604096051,0.000144249456008
39061020401,Census Tract 204.01; Hamilton County; Ohio,5305,17,13,0,3.2,21,39,Large Suburban,0,40,13,0.250177309278471,0.000923902695640
39141955500,Census Tract 9555; Ross County; Ohio,6038,22,13,0,12.6,42,39,Distant Rural,0,22,13,0.806965860635541,0.019916190602787
39159050304,Census Tract 503.04; Union County; Ohio,2558,49,13,1,6.7,42,39,Distant Rural,0,73,17,0.588780021315334,0.012352848184611
39113021301,Census Tract 213.01; Montgomery County; Ohio,2889,13,13,0,2.4,13,39,Small City,0,13,13,0.098710192612452,0.000476502225453
39113003300,Census Tract 33; Montgomery County; Ohio,5347,153,13,0,0.5,12,39,Midsize City,0,183,14,0.061308216378079,0.000145020177007
39061000900,Census Tract 9; Hamilton County; Ohio,1940,93,13,1,0.5,11,39,Large City,0,105,13,0.022933142890879,0.000031419288746
39061021421,Census Tract 214.21; Hamilton County; Ohio,4158,142,13,0,1.0,21,39,Large Suburban,0,207,54,0.064276973094100,0.000235231752498
39049008321,Census Tract 83.21; Franklin County; Ohio,3410,227,13,0,1.1,11,39,Large City,0,358,13,0.055979468602187,0.000116803755574
39099811002,Census Tract 8110.02; Mahoning County; Ohio,7676,13,13,0,4.3,21,39,Large Suburban,0,46,46,0.268423449925546,0.003322728157948
39095007104,Census Tract 71.04; Lucas County; Ohio,1520,36,13,1,1.9,21,39,Large Suburban,0,56,13,0.126596067796924,0.001007812591100
39025041303,Census Tract 413.03; Clermont County; Ohio,5269,116,13,0,2.6,21,39,Large Suburban,0,141,25,0.129761724607441,0.000556658273671
39089754400,Census Tract 7544; Licking County; Ohio,6325,13,13,0,15.6,42,39,Distant Rural,0,13,13,0.650405989316078,0.025876338156320
39151711412,Census Tract 7114.12; Stark County; Ohio,4965,83,13,0,1.6,41,39,Fringe Rural,0,92,13,0.146566762464959,0.001023407377721
39061023701,Census Tract 237.01; Hamilton County; Ohio,2892,32,13,0,0.2,21,39,Large Suburban,0,45,13,0.071027727248236,0.000123484667321
39123050700,Census Tract 507; Ottawa County; Ohio,3265,13,13,0,1.5,42,39,Distant Rural,0,13,13,0.209427576611493,0.001589317044373
39133600102,Census Tract 6001.02; Portage County; Ohio,3303,16,13,0,5.1,42,39,Distant Rural,0,45,13,0.335210275171720,0.006713505735080
39089758602,Census Tract 7586.02; Licking County; Ohio,4016,144,13,0,6.0,41,39,Fringe Rural,0,248,65,0.380814082578494,0.007805929425865
39061022200,Census Tract 222; Hamilton County; Ohio,4519,127,13,0,1.2,21,39,Large Suburban,0,138,24,0.153532519312122,0.000594718212835
39085206400,Census Tract 2064; Lake County; Ohio,4640,30,13,0,6.9,41,39,Fringe Rural,0,110,52,0.388854513562570,0.004207119978378
40109106702,Census Tract 1067.02; Oklahoma County; Oklahoma,3997,83,13,0,1.2,21,40,Large Suburban,0,104,13,0.064538929987884,0.000257824493027
40125500800,Census Tract 5008; Pottawatomie County; Oklahoma,4283,20,13,0,2.0,32,40,Distant Town,0,42,13,0.128913781650360,0.001031994698386
40109108513,Census Tract 1085.13; Oklahoma County; Oklahoma,3604,99,13,0,1.1,11,40,Large City,10,104,13,0.064422273518371,0.000256740547273
40031002201,Census Tract 22.01; Comanche County; Oklahoma,2940,18,13,0,6.4,42,40,Distant Rural,0,53,48,0.520791131694731,0.013690353476747
40041375804,Census Tract 3758.04; Delaware County; Oklahoma,1137,13,13,1,11.3,42,40,Distant Rural,0,13,13,0.569981627120817,0.005236262847184
40143007417,Census Tract 74.17; Tulsa County; Oklahoma,1253,89,13,1,0.9,21,40,Large Suburban,0,89,13,0.066362431587530,0.000238969038146
40109109700,Census Tract 1097; Oklahoma County; Oklahoma,2296,78,13,1,0.9,11,40,Large City,0,102,13,0.102533626537454,0.000379798502103
40143007411,Census Tract 74.11; Tulsa County; Oklahoma,3810,226,13,0,0.8,11,40,Large City,0,251,13,0.064109940853786,0.000254508989070
41051001703,Census Tract 17.03; Multnomah County; Oregon,3843,244,13,0,0.7,11,41,Large City,43,794,161,0.053924904129221,0.000136680684353
41067031914,Census Tract 319.14; Washington County; Oregon,4397,30,13,0,0.9,21,41,Large Suburban,0,125,23,0.068205554352635,0.000235129289958
41053020305,Census Tract 203.05; Polk County; Oregon,9162,73,13,0,1.7,31,41,Fringe Town,0,135,53,0.173343861588105,0.001149627433215
41029002800,Census Tract 28; Jackson County; Oregon,4765,37,13,0,10.4,42,41,Distant Rural,0,109,67,0.903504883588461,0.029179323498684
41041951100,Census Tract 9511; Lincoln County; Oregon,1735,52,13,1,2.7,32,41,Distant Town,0,59,13,0.152943226173194,0.000794012990577
41029001802,Census Tract 18.02; Jackson County; Oregon,3987,147,13,0,1.0,22,41,Midsize Suburban,0,226,71,0.166726131014592,0.000763678398101
41067031008,Census Tract 310.08; Washington County; Oregon,4686,155,13,0,1.2,13,41,Small City,20,436,13,0.063788562431329,0.000215288115859
42133022000,Census Tract 220; York County; Pennsylvania,3990,20,13,0,0.4,13,42,Small City,0,37,13,0.052513049920700,0.000105471355026
42069112200,Census Tract 1122; Lackawanna County; Pennsylvania,2616,41,13,0,0.4,21,42,Large Suburban,0,41,13,0.045434239241649,0.000098954967732
42101012201,Census Tract 122.01; Philadelphia County; Pennsylvania,2884,323,13,0,0.2,11,42,Large City,0,411,13,0.033673560505558,0.000040435203309
42133020421,Census Tract 204.21; York County; Pennsylvania,4441,80,13,0,3.6,21,42,Large Suburban,0,148,39,0.201754998503027,0.001235304781423
42091206006,Census Tract 2060.06; Montgomery County; Pennsylvania,3281,172,13,0,0.5,21,42,Large Suburban,0,210,13,0.095619017368953,0.000490824505160
42003101900,Census Tract 1019; Allegheny County; Pennsylvania,2740,71,13,0,1.1,11,42,Large City,0,133,13,0.037461677001719,0.000089295845483
42101013401,Census Tract 134.01; Philadelphia County; Pennsylvania,2962,55,13,0,0.2,11,42,Large City,9,77,19,0.019016787440922,0.000017289596574
42101036502,Census Tract 365.02; Philadelphia County; Pennsylvania,4412,77,13,0,1.4,11,42,Large City,0,136,23,0.070784861353158,0.000186363259428
42055010800,Census Tract 108; Franklin County; Pennsylvania,3837,148,13,0,0.1,13,42,Small City,0,156,21,0.091572037159740,0.000412440914115
42021010801,Census Tract 108.01; Cambria County; Pennsylvania,5201,133,13,0,1.6,23,42,Small Suburban,0,148,13,0.179551931528995,0.001614840612728
42083420500,Census Tract 4205; McKean County; Pennsylvania,2740,13,13,0,6.0,42,42,Distant Rural,0,13,13,0.569102058892542,0.013128844720164
42041012502,Census Tract 125.02; Cumberland County; Pennsylvania,7992,55,13,0,3.5,21,42,Large Suburban,0,61,13,0.226977916142807,0.002626084793395
42089301004,Census Tract 3010.04; Monroe County; Pennsylvania,3717,80,13,0,5.1,31,42,Fringe Town,0,147,49,0.186538742209068,0.001077049365616
42041011803,Census Tract 118.03; Cumberland County; Pennsylvania,7110,158,13,0,2.4,41,42,Fringe Rural,0,239,45,0.372287232538368,0.007117852798939
42017100103,Census Tract 1001.03; Bucks County; Pennsylvania,2376,142,13,1,0.7,21,42,Large Suburban,0,142,13,0.068565401082862,0.000163385818463
42015950800,Census Tract 9508; Bradford County; Pennsylvania,3794,55,13,0,14.2,42,42,Distant Rural,0,64,13,0.813744933489807,0.028962579936977
42091200901,Census Tract 2009.01; Montgomery County; Pennsylvania,4934,1093,13,0,0.9,21,42,Large Suburban,0,1189,13,0.081347550929988,0.000220045258266
42011011101,Census Tract 111.01; Berks County; Pennsylvania,2311,74,13,1,0.5,21,42,Large Suburban,0,74,13,0.092204173372659,0.000406859914786
42043021904,Census Tract 219.04; Dauphin County; Pennsylvania,5592,686,13,0,0.9,21,42,Large Suburban,0,713,40,0.128497193030162,0.000672003396428
42011014102,Census Tract 141.02; Berks County; Pennsylvania,4110,58,13,0,1.7,41,42,Fringe Rural,0,126,13,0.538198828396565,0.007163948841898
42071013306,Census Tract 133.06; Lancaster County; Pennsylvania,5044,146,13,0,3.1,21,42,Large Suburban,0,165,13,0.198339866437726,0.001467681979791
42003462100,Census Tract 4621; Allegheny County; Pennsylvania,2583,13,13,1,1.3,21,42,Large Suburban,0,20,20,0.125725677431607,0.000516734318864
42039110900,Census Tract 1109; Crawford County; Pennsylvania,2797,14,13,0,14.6,42,42,Distant Rural,0,23,13,0.735665305510228,0.023858630433402
42101021100,Census Tract 211; Philadelphia County; Pennsylvania,2577,147,13,1,0.6,11,42,Large City,0,166,32,0.038405661769474,0.000059666004865
42101023700,Census Tract 237; Philadelphia County; Pennsylvania,4796,32,13,0,0.4,11,42,Large City,0,79,13,0.044161738549930,0.000112672849525
42055011100,Census Tract 111; Franklin County; Pennsylvania,3879,74,13,0,1.8,13,42,Small City,0,126,13,0.097893857631438,0.000276753787235
42119090700,Census Tract 907; Union County; Pennsylvania,3249,169,13,0,0.4,32,42,Distant Town,0,217,13,0.097567923883724,0.000243492496980
42101020600,Census Tract 206; Philadelphia County; Pennsylvania,2039,118,13,1,0.7,11,42,Large City,0,176,36,0.049427234198892,0.000142593236752
44007017700,Census Tract 177; Providence County; Rhode Island,3433,34,13,0,2.0,21,44,Large Suburban,0,60,13,0.094576688844554,0.000352364068389
44007002500,Census Tract 25; Providence County; Rhode Island,3380,64,13,0,0.4,12,44,Midsize City,0,64,13,0.060489872819505,0.000133829312270
45045002805,Census Tract 28.05; Greenville County; South Carolina,4757,93,13,0,1.1,21,45,Large Suburban,0,133,13,0.159529149963116,0.000931934496461
45091061403,Census Tract 614.03; York County; South Carolina,5971,86,13,0,6.6,41,45,Fringe Rural,0,218,13,0.404376017279885,0.007013407961955
45079001000,Census Tract 10; Richland County; South Carolina,2761,36,13,0,0.4,12,45,Midsize City,0,47,13,0.042204046342346,0.000106518719044
45035010603,Census Tract 106.03; Dorchester County; South Carolina,8418,71,13,0,2.1,21,45,Large Suburban,0,209,13,0.173603895555283,0.001646375278963
46099001501,Census Tract 15.01; Minnehaha County; South Dakota,3433,331,13,0,0.7,12,46,Midsize City,0,566,13,0.105063385187812,0.000315015069126
46083010107,Census Tract 101.07; Lincoln County; South Dakota,7944,66,13,0,7.5,31,46,Fringe Town,0,154,13,0.293303173927278,0.005148728941273
47037011002,Census Tract 110.02; Davidson County; Tennessee,2631,57,13,0,1.3,11,47,Large City,0,134,27,0.082738182604225,0.000373715758843
47175925200,Census Tract 9252; Van Buren County; Tennessee,3196,13,13,0,21.8,42,47,Distant Rural,0,17,13,0.927082703714332,0.022826071691264
47093005713,Census Tract 57.13; Knox County; Tennessee,4501,109,13,0,1.9,21,47,Large Suburban,0,204,63,0.085848499709124,0.000376432674604
47125102001,Census Tract 1020.01; Montgomery County; Tennessee,6759,150,13,0,1.6,12,47,Midsize City,0,325,38,0.201122698498460,0.001381822007573
47149040502,Census Tract 405.02; Rutherford County; Tennessee,8037,38,13,0,10.6,41,47,Fringe Rural,0,69,13,0.941408222973281,0.018866177637982
47093004608,Census Tract 46.08; Knox County; Tennessee,2622,35,13,0,1.5,12,47,Midsize City,0,60,13,0.119161368595423,0.000357883676822
47187050406,Census Tract 504.06; Williamson County; Tennessee,5677,106,13,0,1.0,21,47,Large Suburban,0,333,13,0.393822999605630,0.002810458453658
47165020207,Census Tract 202.07; Sumner County; Tennessee,1701,28,13,1,7.4,41,47,Fringe Rural,0,43,13,0.315939885787103,0.002685639295652
47187050303,Census Tract 503.03; Williamson County; Tennessee,3368,198,13,0,2.7,21,47,Large Suburban,0,270,24,0.108807327417385,0.000642780108332
48201340600,Census Tract 3406; Harris County; Texas,2443,47,13,1,1.9,11,48,Large City,0,52,13,0.049570304255286,0.000151295135479
48471790800,Census Tract 7908; Walker County; Texas,7711,78,13,0,0.9,32,48,Distant Town,0,117,13,0.088485211653994,0.000281396605261
48209010815,Census Tract 108.15; Hays County; Texas,2138,44,13,1,3.5,41,48,Fringe Rural,0,48,14,0.141544636791590,0.001120626396380
48113007204,Census Tract 72.04; Dallas County; Texas,4879,13,13,0,0.3,11,48,Large City,0,13,13,0.048240982493386,0.000087233921165
48339691700,Census Tract 6917; Montgomery County; Texas,4080,261,13,0,1.9,12,48,Midsize City,0,295,26,0.101244007089970,0.000560327724761
48331950300,Census Tract 9503; Milam County; Texas,4041,13,13,0,9.8,42,48,Distant Rural,0,71,13,2.171137979711642,0.061555208211718
48221160213,Census Tract 1602.13; Hood County; Texas,3911,13,13,0,2.2,32,48,Distant Town,0,13,13,0.107404344278467,0.000648333815457
48113019051,Census Tract 190.51; Dallas County; Texas,4552,547,13,0,0.8,21,48,Large Suburban,0,629,13,0.141594578233210,0.000630501272950
48201411506,Census Tract 4115.06; Harris County; Texas,2846,509,13,0,0.1,11,48,Large City,0,588,27,0.028397722931526,0.000034865625791
48201232703,Census Tract 2327.03; Harris County; Texas,2545,146,13,1,0.4,11,48,Large City,0,146,13,0.035699771369310,0.000059968234354
48491020354,Census Tract 203.54; Williamson County; Texas,4084,103,13,0,2.6,21,48,Large Suburban,0,229,83,0.059722754331393,0.000186954225577
48113018002,Census Tract 180.02; Dallas County; Texas,3524,64,13,0,0.9,21,48,Large Suburban,0,79,28,0.047948338329950,0.000141774057973
48201453601,Census Tract 4536.01; Harris County; Texas,1604,514,13,1,0.8,11,48,Large City,5,530,24,0.043504712138334,0.000111812177450
48113013807,Census Tract 138.07; Dallas County; Texas,2759,54,13,0,1.6,21,48,Large Suburban,0,143,40,0.062237659767179,0.000178916549414
48187210608,Census Tract 2106.08; Guadalupe County; Texas,8431,63,13,0,5.8,22,48,Midsize Suburban,0,283,93,0.262475177807360,0.002789329172365
48121021725,Census Tract 217.25; Denton County; Texas,4048,437,13,0,0.7,21,48,Large Suburban,0,437,13,0.063147514365731,0.000175671628219
48113018132,Census Tract 181.32; Dallas County; Texas,6193,453,13,0,1.3,21,48,Large Suburban,0,531,25,0.107016798349495,0.000403172031240
